Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,280 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 9817.6 um Width: 0.0 um
M. Cursor,Pos: 991.8 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
187.0,25.01,,
187.5,25.39,,
188.0,26.57,,
188.5,27.83,,
189.0,28.42,,
189.5,28.60,,
190.0,28.65,,
190.5,28.62,,
191.0,28.64,,
191.5,28.59,,
192.0,28.60,,
192.5,28.64,,
193.0,28.52,,
193.5,28.14,,
194.0,27.74,,
194.5,27.26,,
195.0,26.96,,
195.5,27.04,,
196.0,26.70,,
196.5,26.15,,
197.0,25.80,,
197.5,25.67,,
198.0,25.58,,
198.5,25.43,,
199.0,25.25,,
199.5,25.35,,
200.0,25.75,,
200.5,27.19,,
201.0,29.35,,
201.5,31.20,,
202.0,32.67,,
202.5,33.82,,
203.0,34.72,,
203.5,35.25,,
204.0,35.36,,
204.5,35.50,,
205.0,35.30,,
205.5,35.37,,
206.0,35.41,,
206.5,35.51,,
207.0,35.37,,
207.5,35.29,,
208.0,35.07,,
208.5,35.06,,
209.0,34.90,,
209.5,34.57,,
210.0,34.00,,
210.5,33.26,,
211.0,32.65,,
211.5,31.98,,
212.0,31.50,,
212.5,30.99,,
213.0,30.49,,
213.5,30.30,,
214.0,30.55,,
214.5,30.94,,
215.0,31.38,,
215.5,31.80,,
216.0,32.11,,
216.5,32.23,,
217.0,32.25,,
217.5,32.04,,
218.0,31.80,,
218.5,31.30,,
219.0,30.61,,
219.5,29.95,,
220.0,29.98,,
220.5,29.85,,
221.0,29.63,,
221.5,29.66,,
222.0,30.08,,
222.5,30.32,,
223.0,30.54,,
223.5,30.74,,
224.0,31.17,,
224.5,31.96,,
225.0,32.99,,
225.5,33.61,,
226.0,33.80,,
226.5,33.84,,
227.0,33.60,,
227.5,33.42,,
228.0,33.20,,
228.5,32.87,,
229.0,32.60,,
229.5,32.30,,
230.0,32.53,,
230.5,33.74,,
231.0,36.56,,
231.5,40.83,,
232.0,44.68,,
232.5,47.06,,
233.0,47.58,,
233.5,47.34,,
234.0,46.52,,
234.5,45.19,,
235.0,43.68,,
235.5,42.45,,
236.0,41.46,,
236.5,40.40,,
237.0,39.46,,
237.5,38.58,,
238.0,37.87,,
238.5,37.57,,
239.0,37.34,,
239.5,36.89,,
240.0,36.36,,
240.5,35.73,,
241.0,35.37,,
241.5,35.26,,
242.0,35.29,,
242.5,35.58,,
243.0,35.98,,
243.5,36.59,,
244.0,37.19,,
244.5,37.46,,
245.0,37.45,,
245.5,37.56,,
246.0,37.37,,
246.5,37.39,,
247.0,37.79,,
247.5,38.00,,
248.0,38.19,,
248.5,38.62,,
249.0,39.24,,
249.5,39.55,,
250.0,40.22,,
250.5,40.41,,
251.0,40.32,,
251.5,40.18,,
252.0,40.56,,
252.5,40.57,,
253.0,40.73,,
253.5,40.69,,
254.0,40.73,,
254.5,40.90,,
255.0,40.59,,
255.5,39.87,,
256.0,39.51,,
256.5,39.91,,
257.0,40.95,,
257.5,42.09,,
258.0,42.48,,
258.5,42.80,,
259.0,42.79,,
259.5,42.70,,
260.0,42.74,,
260.5,42.50,,
261.0,42.30,,
261.5,42.49,,
262.0,42.71,,
262.5,42.47,,
263.0,42.10,,
263.5,41.59,,
264.0,41.31,,
264.5,41.54,,
265.0,41.92,,
265.5,42.55,,
266.0,43.61,,
266.5,44.39,,
267.0,45.67,,
267.5,46.06,,
268.0,46.84,,
268.5,46.78,,
269.0,47.36,,
269.5,46.98,,
270.0,46.66,,
270.5,46.47,,
271.0,46.02,,
271.5,45.27,,
272.0,44.43,,
272.5,43.41,,
273.0,42.73,,
273.5,42.28,,
274.0,42.07,,
274.5,42.28,,
275.0,42.78,,
275.5,43.23,,
276.0,43.53,,
276.5,43.90,,
277.0,45.00,,
277.5,46.23,,
278.0,47.71,,
278.5,49.22,,
279.0,50.55,,
279.5,51.15,,
280.0,51.58,,
280.5,52.43,,
281.0,53.26,,
281.5,53.49,,
282.0,53.47,,
282.5,54.03,,
283.0,55.57,,
283.5,57.62,,
284.0,58.90,,
284.5,59.50,,
285.0,60.05,,
285.5,60.09,,
286.0,59.40,,
286.5,58.37,,
287.0,57.42,,
287.5,57.28,,
288.0,60.27,,
288.5,65.43,,
289.0,70.93,,
289.5,75.70,,
290.0,79.82,,
290.5,83.20,,
291.0,85.95,,
291.5,87.62,,
292.0,88.87,,
292.5,89.89,,
293.0,90.44,,
293.5,90.80,,
294.0,90.93,,
294.5,91.30,,
295.0,92.38,,
295.5,94.93,,
296.0,97.10,,
296.5,98.74,,
297.0,100.68,,
297.5,101.23,,
298.0,101.25,,
298.5,100.28,,
299.0,98.49,,
299.5,96.21,,
300.0,93.47,,
300.5,90.77,,
301.0,88.47,,
301.5,86.55,,
302.0,84.96,,
302.5,84.03,,
303.0,83.33,,
303.5,82.81,,
304.0,82.52,,
304.5,82.00,,
305.0,81.32,,
305.5,81.40,,
306.0,81.70,,
306.5,81.84,,
307.0,81.69,,
307.5,81.14,,
308.0,80.86,,
308.5,79.85,,
309.0,78.08,,
309.5,76.02,,
310.0,73.69,,
310.5,71.74,,
311.0,70.05,,
311.5,69.59,,
312.0,69.65,,
312.5,69.80,,
313.0,70.00,,
313.5,70.20,,
314.0,70.39,,
314.5,73.86,,
315.0,77.68,,
315.5,79.81,,
316.0,80.88,,
316.5,81.13,,
317.0,80.56,,
317.5,79.87,,
318.0,80.13,,
318.5,80.80,,
319.0,81.11,,
319.5,80.93,,
320.0,82.02,,
320.5,82.65,,
321.0,82.08,,
321.5,80.48,,
322.0,77.80,,
322.5,74.84,,
323.0,71.76,,
323.5,69.00,,
324.0,66.63,,
324.5,64.98,,
325.0,63.31,,
325.5,61.92,,
326.0,60.78,,
326.5,60.13,,
327.0,60.14,,
327.5,61.13,,
328.0,62.75,,
328.5,64.41,,
329.0,66.60,,
329.5,68.48,,
330.0,69.87,,
330.5,71.88,,
331.0,74.79,,
331.5,78.78,,
332.0,83.33,,
332.5,86.60,,
333.0,89.31,,
333.5,91.00,,
334.0,91.65,,
334.5,91.17,,
335.0,89.76,,
335.5,87.95,,
336.0,86.15,,
336.5,84.48,,
337.0,83.00,,
337.5,81.64,,
338.0,80.62,,
338.5,80.12,,
339.0,79.76,,
339.5,79.50,,
340.0,79.05,,
340.5,78.34,,
341.0,77.46,,
341.5,76.38,,
342.0,74.90,,
342.5,73.94,,
343.0,73.34,,
343.5,73.76,,
344.0,74.17,,
344.5,74.19,,
345.0,74.18,,
345.5,74.23,,
346.0,74.59,,
346.5,75.18,,
347.0,76.20,,
347.5,76.94,,
348.0,77.29,,
348.5,77.50,,
349.0,77.88,,
349.5,78.16,,
350.0,77.28,,
350.5,75.94,,
351.0,74.36,,
351.5,72.85,,
352.0,71.76,,
352.5,71.32,,
353.0,71.36,,
353.5,71.47,,
354.0,71.25,,
354.5,71.41,,
355.0,71.85,,
355.5,72.50,,
356.0,73.03,,
356.5,73.64,,
357.0,74.25,,
357.5,75.08,,
358.0,75.71,,
358.5,75.38,,
359.0,74.55,,
359.5,73.44,,
360.0,72.51,,
360.5,71.49,,
361.0,70.75,,
361.5,70.49,,
362.0,70.68,,
362.5,70.92,,
363.0,71.17,,
363.5,72.30,,
364.0,75.87,,
364.5,78.88,,
365.0,80.58,,
365.5,81.55,,
366.0,82.14,,
366.5,81.59,,
367.0,80.48,,
367.5,79.05,,
368.0,77.64,,
368.5,76.17,,
369.0,74.59,,
369.5,75.03,,
370.0,79.19,,
370.5,85.22,,
371.0,90.76,,
371.5,93.77,,
372.0,94.13,,
372.5,93.67,,
373.0,93.08,,
373.5,91.47,,
374.0,89.70,,
374.5,88.77,,
375.0,88.19,,
375.5,87.65,,
376.0,86.99,,
376.5,86.32,,
377.0,85.87,,
377.5,86.37,,
378.0,86.54,,
378.5,86.53,,
379.0,86.86,,
379.5,89.49,,
380.0,92.36,,
380.5,94.45,,
381.0,95.43,,
381.5,96.36,,
382.0,96.50,,
382.5,97.00,,
383.0,97.12,,
383.5,96.50,,
384.0,95.17,,
384.5,93.73,,
385.0,91.26,,
385.5,88.69,,
386.0,86.07,,
386.5,83.88,,
387.0,82.08,,
387.5,80.52,,
388.0,79.56,,
388.5,78.82,,
389.0,78.51,,
389.5,78.54,,
390.0,78.76,,
390.5,78.79,,
391.0,79.17,,
391.5,79.70,,
392.0,81.17,,
392.5,83.31,,
393.0,84.57,,
393.5,85.29,,
394.0,86.10,,
394.5,86.37,,
395.0,86.51,,
395.5,86.21,,
396.0,86.05,,
396.5,85.63,,
397.0,85.36,,
397.5,85.82,,
398.0,87.25,,
398.5,87.95,,
399.0,88.57,,
399.5,89.00,,
400.0,89.39,,
400.5,89.82,,
401.0,90.25,,
401.5,90.90,,
402.0,92.17,,
402.5,92.70,,
403.0,92.43,,
403.5,90.69,,
404.0,88.81,,
404.5,87.00,,
405.0,86.96,,
405.5,86.44,,
406.0,86.33,,
406.5,86.27,,
407.0,87.04,,
407.5,88.38,,
408.0,90.10,,
408.5,93.16,,
409.0,95.73,,
409.5,96.97,,
410.0,97.93,,
410.5,99.93,,
411.0,100.83,,
411.5,101.34,,
412.0,102.58,,
412.5,104.48,,
413.0,104.38,,
413.5,103.38,,
414.0,101.80,,
414.5,99.92,,
415.0,98.12,,
415.5,96.22,,
416.0,94.48,,
416.5,92.79,,
417.0,91.77,,
417.5,90.65,,
418.0,89.83,,
418.5,88.77,,
419.0,88.03,,
419.5,87.33,,
420.0,88.04,,
420.5,88.56,,
421.0,89.39,,
421.5,89.43,,
422.0,89.14,,
422.5,88.60,,
423.0,88.68,,
423.5,88.73,,
424.0,88.93,,
424.5,88.86,,
425.0,89.07,,
425.5,89.53,,
426.0,90.25,,
426.5,90.71,,
427.0,91.08,,
427.5,91.21,,
428.0,91.28,,
428.5,91.40,,
429.0,91.55,,
429.5,92.32,,
430.0,92.74,,
430.5,92.77,,
431.0,92.42,,
431.5,92.05,,
432.0,91.89,,
432.5,91.93,,
433.0,92.44,,
433.5,92.99,,
434.0,93.42,,
434.5,94.12,,
435.0,94.83,,
435.5,95.57,,
436.0,96.56,,
436.5,97.86,,
437.0,99.78,,
437.5,102.87,,
438.0,105.74,,
438.5,106.78,,
439.0,107.38,,
439.5,107.17,,
440.0,106.36,,
440.5,105.20,,
441.0,103.76,,
441.5,102.53,,
442.0,101.43,,
442.5,100.64,,
443.0,100.43,,
443.5,100.11,,
444.0,99.75,,
444.5,99.39,,
445.0,98.97,,
445.5,98.73,,
446.0,98.42,,
446.5,98.36,,
447.0,98.09,,
447.5,97.99,,
448.0,97.81,,
448.5,97.60,,
449.0,97.21,,
449.5,97.29,,
450.0,96.98,,
450.5,96.86,,
451.0,96.83,,
451.5,97.22,,
452.0,98.96,,
452.5,100.41,,
453.0,102.05,,
453.5,103.67,,
454.0,104.45,,
454.5,104.54,,
455.0,104.53,,
455.5,104.29,,
456.0,104.38,,
456.5,104.02,,
457.0,103.99,,
457.5,104.75,,
458.0,104.90,,
458.5,104.45,,
459.0,103.62,,
459.5,102.73,,
460.0,102.33,,
460.5,102.47,,
461.0,102.73,,
461.5,103.02,,
462.0,102.96,,
462.5,102.89,,
463.0,102.82,,
463.5,102.93,,
464.0,103.22,,
464.5,103.24,,
465.0,102.83,,
465.5,102.58,,
466.0,103.33,,
466.5,104.56,,
467.0,107.21,,
467.5,110.33,,
468.0,114.29,,
468.5,135.17,,
469.0,195.34,,
469.4,304.53,,
469.9,467.09,,
470.4,682.45,,
470.8,945.96,,
471.2,1252.05,,
471.7,1594.66,,
472.1,1968.75,,
472.5,2369.43,,
472.9,2789.87,,
473.3,3226.67,,
473.7,3676.75,,
474.1,4139.30,,
474.5,4615.29,,
474.9,5102.95,,
475.3,5600.85,,
475.7,6108.39,,
476.1,6623.11,,
476.4,7142.56,,
476.8,7664.84,,
477.2,8187.81,,
477.6,8710.02,,
478.0,9229.15,,
478.4,9743.26,,
478.8,10252.50,,
479.2,10757.28,,
479.5,11257.61,,
479.9,11753.56,,
480.3,12244.74,,
480.7,12731.68,,
481.1,13216.00,,
481.5,13698.50,,
481.9,14179.13,,
482.3,14659.67,,
482.7,15141.63,,
483.1,15624.73,,
483.5,16108.12,,
483.9,16591.14,,
484.3,17072.58,,
484.7,17539.41,,
485.1,17972.35,,
485.5,18365.35,,
485.9,18732.91,,
486.3,19084.98,,
486.8,19427.66,,
487.2,19764.71,,
487.6,20099.00,,
488.0,20431.80,,
488.5,20762.77,,
488.9,21092.11,,
489.3,21420.14,,
489.8,21741.85,,
490.2,22053.52,,
490.6,22353.49,,
491.1,22644.95,,
491.5,22929.56,,
491.9,23209.26,,
492.4,23480.71,,
492.8,23734.43,,
493.3,23963.49,,
493.7,24165.13,,
494.2,24338.23,,
494.7,24483.27,,
495.1,24601.80,,
495.6,24696.46,,
496.1,24770.37,,
496.6,24826.35,,
497.1,24867.18,,
497.6,24895.63,,
498.1,24913.80,,
498.6,24923.36,,
499.1,24926.38,,
499.6,24924.52,,
500.1,24919.02,,
500.6,24910.88,,
501.1,24900.68,,
501.6,24889.02,,
502.1,24876.62,,
502.6,24863.73,,
503.1,24850.88,,
503.6,24838.25,,
504.1,24825.76,,
504.6,24813.53,,
505.1,24801.87,,
505.6,24790.63,,
506.1,24780.25,,
506.6,24770.54,,
507.1,24761.44,,
507.6,24752.96,,
508.1,24744.71,,
508.6,24736.73,,
509.1,24729.20,,
509.6,24722.00,,
510.1,24715.05,,
510.6,24708.11,,
511.1,24701.23,,
511.6,24694.78,,
512.1,24688.85,,
512.6,24683.26,,
513.1,24677.73,,
513.6,24672.35,,
514.1,24667.18,,
514.6,24662.21,,
515.1,24657.45,,
515.6,24653.05,,
516.1,24648.98,,
516.6,24645.12,,
517.1,24641.45,,
517.6,24637.81,,
518.1,24634.17,,
518.6,24630.44,,
519.1,24626.74,,
519.6,24623.06,,
520.1,24619.30,,
520.6,24615.59,,
521.1,24611.72,,
521.6,24607.96,,
522.1,24604.62,,
522.6,24601.47,,
523.1,24598.56,,
523.6,24595.81,,
524.1,24593.34,,
524.6,24591.02,,
525.1,24588.86,,
525.6,24586.67,,
526.1,24584.54,,
526.6,24582.32,,
527.1,24579.86,,
527.6,24577.26,,
528.1,24574.78,,
528.6,24572.36,,
529.1,24569.97,,
529.6,24567.67,,
530.1,24565.33,,
530.6,24562.95,,
531.1,24560.63,,
531.6,24558.42,,
532.1,24556.25,,
532.6,24553.81,,
533.1,24551.49,,
533.6,24549.40,,
534.1,24547.40,,
534.6,24545.43,,
535.1,24543.24,,
535.6,24541.01,,
536.1,24538.74,,
536.6,24536.71,,
537.1,24534.49,,
537.6,24532.25,,
538.1,24530.16,,
538.6,24528.11,,
539.2,24526.15,,
539.7,24524.38,,
540.2,24522.84,,
540.7,24521.34,,
541.2,24519.90,,
541.7,24518.32,,
542.2,24516.59,,
542.7,24514.74,,
543.2,24512.87,,
543.7,24511.02,,
544.2,24509.14,,
544.7,24507.21,,
545.2,24505.03,,
545.7,24502.51,,
546.2,24499.90,,
546.7,24497.26,,
547.2,24494.70,,
547.7,24492.27,,
548.2,24490.18,,
548.7,24488.33,,
549.2,24486.48,,
549.7,24484.85,,
550.2,24483.36,,
550.7,24482.14,,
551.2,24481.07,,
551.7,24479.89,,
552.2,24478.64,,
552.7,24477.45,,
553.2,24476.19,,
553.7,24474.72,,
554.2,24473.24,,
554.7,24471.60,,
555.2,24469.90,,
555.7,24468.29,,
556.2,24466.66,,
556.7,24465.23,,
557.2,24463.83,,
557.7,24462.64,,
558.2,24462.00,,
558.7,24461.43,,
559.2,24460.86,,
559.7,24460.59,,
560.2,24460.32,,
560.7,24460.26,,
561.2,24460.03,,
561.7,24459.65,,
562.2,24459.04,,
562.7,24458.52,,
563.2,24458.00,,
563.7,24457.52,,
564.2,24456.92,,
564.7,24456.29,,
565.2,24455.78,,
565.7,24455.38,,
566.2,24454.97,,
566.7,24454.58,,
567.2,24454.24,,
567.7,24453.95,,
568.2,24453.61,,
568.7,24452.91,,
569.2,24452.08,,
569.7,24451.32,,
570.2,24450.65,,
570.7,24450.26,,
571.2,24450.05,,
571.7,24449.85,,
572.2,24449.69,,
572.7,24449.81,,
573.2,24450.17,,
573.7,24450.72,,
574.2,24451.16,,
574.7,24451.50,,
575.2,24451.86,,
575.7,24452.29,,
576.2,24452.81,,
576.7,24453.09,,
577.2,24452.94,,
577.7,24452.48,,
578.2,24451.54,,
578.7,24450.04,,
579.2,24448.19,,
579.7,24446.26,,
580.2,24444.45,,
580.7,24443.17,,
581.2,24442.45,,
581.7,24442.45,,
582.2,24443.18,,
582.7,24444.43,,
583.2,24446.14,,
583.7,24448.23,,
584.2,24450.21,,
584.7,24451.72,,
585.2,24452.59,,
585.7,24452.80,,
586.2,24452.46,,
586.7,24451.40,,
587.2,24449.59,,
587.7,24447.41,,
588.2,24445.29,,
588.7,24443.43,,
589.2,24442.12,,
589.7,24441.46,,
590.2,24441.37,,
590.7,24441.96,,
591.2,24443.13,,
591.7,24444.62,,
592.2,24446.09,,
592.7,24447.17,,
593.2,24447.70,,
593.7,24447.72,,
594.2,24447.10,,
594.7,24445.75,,
595.2,24443.82,,
595.7,24441.47,,
596.2,24438.78,,
596.7,24436.29,,
597.2,24433.98,,
597.7,24432.22,,
598.2,24430.96,,
598.7,24430.15,,
599.2,24429.99,,
599.7,24430.55,,
600.2,24431.55,,
600.7,24432.62,,
601.2,24433.92,,
601.7,24435.33,,
602.2,24436.36,,
602.7,24436.83,,
603.2,24436.61,,
603.7,24436.05,,
604.2,24435.24,,
604.7,24434.01,,
605.2,24432.46,,
605.7,24431.12,,
606.2,24430.07,,
606.7,24429.44,,
607.2,24429.34,,
607.7,24429.54,,
608.2,24429.87,,
608.7,24430.44,,
609.2,24431.00,,
609.7,24431.70,,
610.2,24432.24,,
610.7,24432.57,,
611.2,24432.59,,
611.7,24432.16,,
612.2,24431.54,,
612.7,24430.84,,
613.2,24429.99,,
613.7,24429.20,,
614.2,24428.67,,
614.7,24428.24,,
615.2,24428.25,,
615.7,24428.49,,
616.2,24429.19,,
616.7,24429.92,,
617.2,24430.33,,
617.7,24430.55,,
618.2,24430.57,,
618.7,24430.02,,
619.2,24429.12,,
619.7,24428.55,,
620.2,24427.92,,
620.7,24427.22,,
621.2,24426.44,,
621.7,24425.50,,
622.2,24424.89,,
622.7,24424.87,,
623.2,24424.98,,
623.7,24425.24,,
624.2,24425.74,,
624.7,24426.70,,
625.2,24428.27,,
625.7,24429.88,,
626.2,24431.22,,
626.7,24432.59,,
627.2,24433.69,,
627.7,24434.49,,
628.2,24434.97,,
628.7,24434.98,,
629.2,24434.74,,
629.7,24434.30,,
630.2,24433.59,,
630.7,24432.89,,
631.2,24432.33,,
631.7,24431.97,,
632.2,24431.93,,
632.7,24431.97,,
633.2,24432.23,,
633.7,24432.76,,
634.2,24433.32,,
634.7,24434.20,,
635.2,24435.29,,
635.7,24436.23,,
636.2,24436.84,,
636.7,24437.23,,
637.2,24437.48,,
637.7,24437.82,,
638.2,24437.81,,
638.7,24437.63,,
639.2,24437.36,,
639.7,24436.98,,
640.2,24436.74,,
640.7,24436.78,,
641.2,24437.22,,
641.7,24437.95,,
642.2,24438.77,,
642.7,24439.49,,
643.2,24440.38,,
643.7,24441.38,,
644.2,24442.37,,
644.7,24443.37,,
645.2,24444.13,,
645.7,24444.71,,
646.2,24445.05,,
646.7,24445.16,,
647.2,24445.40,,
647.7,24445.70,,
648.2,24445.91,,
648.7,24445.88,,
649.2,24445.73,,
649.7,24445.89,,
650.2,24446.45,,
650.7,24447.11,,
651.2,24447.69,,
651.7,24448.09,,
652.2,24448.45,,
652.7,24449.04,,
653.2,24449.80,,
