Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,280 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 9817.6 um Width: 0.0 um
M. Cursor,Pos: 991.8 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
97.0,-34.18,,
97.5,-34.75,,
98.0,-35.19,,
98.5,-35.53,,
99.0,-35.97,,
99.5,-36.08,,
100.0,-36.09,,
100.5,-36.31,,
101.0,-36.19,,
101.5,-35.98,,
102.0,-35.74,,
102.5,-35.41,,
103.0,-35.14,,
103.5,-34.93,,
104.0,-34.58,,
104.5,-34.46,,
105.0,-34.28,,
105.5,-33.64,,
106.0,-33.07,,
106.5,-32.67,,
107.0,-32.56,,
107.5,-32.88,,
108.0,-33.33,,
108.5,-33.80,,
109.0,-34.35,,
109.5,-34.81,,
110.0,-35.28,,
110.5,-35.63,,
111.0,-35.71,,
111.5,-35.74,,
112.0,-35.73,,
112.5,-35.79,,
113.0,-35.97,,
113.5,-36.21,,
114.0,-36.37,,
114.5,-36.65,,
115.0,-37.07,,
115.5,-37.54,,
116.0,-37.99,,
116.5,-38.31,,
117.0,-38.55,,
117.5,-38.72,,
118.0,-38.75,,
118.5,-38.44,,
119.0,-38.05,,
119.5,-37.66,,
120.0,-37.29,,
120.5,-36.95,,
121.0,-36.58,,
121.5,-36.38,,
122.0,-36.38,,
122.5,-36.58,,
123.0,-36.70,,
123.5,-36.93,,
124.0,-37.31,,
124.5,-37.73,,
125.0,-38.32,,
125.5,-38.79,,
126.0,-39.15,,
126.5,-39.62,,
127.0,-40.10,,
127.5,-40.38,,
128.0,-39.90,,
128.5,-39.33,,
129.0,-38.74,,
129.5,-38.19,,
130.0,-37.69,,
130.5,-36.82,,
131.0,-35.62,,
131.5,-34.43,,
132.0,-33.60,,
132.5,-33.19,,
133.0,-32.87,,
133.5,-32.79,,
134.0,-32.93,,
134.5,-33.28,,
135.0,-33.70,,
135.5,-34.14,,
136.0,-34.65,,
136.5,-35.15,,
137.0,-34.82,,
137.5,-34.15,,
138.0,-33.43,,
138.5,-32.93,,
139.0,-32.48,,
139.5,-31.64,,
140.0,-30.84,,
140.5,-30.21,,
141.0,-29.97,,
141.5,-29.88,,
142.0,-29.69,,
142.5,-29.56,,
143.0,-29.46,,
143.5,-29.30,,
144.0,-29.38,,
144.5,-29.42,,
145.0,-29.60,,
145.5,-30.02,,
146.0,-30.46,,
146.5,-30.78,,
147.0,-30.66,,
147.5,-30.31,,
148.0,-30.23,,
148.5,-30.20,,
149.0,-30.11,,
149.5,-29.91,,
150.0,-29.39,,
150.5,-28.83,,
151.0,-28.21,,
151.5,-27.49,,
152.0,-27.06,,
152.5,-27.07,,
153.0,-27.31,,
153.5,-27.67,,
154.0,-28.06,,
154.5,-28.35,,
155.0,-28.83,,
155.5,-29.39,,
156.0,-29.85,,
156.5,-30.05,,
157.0,-30.45,,
157.5,-30.85,,
158.0,-31.12,,
158.5,-31.39,,
159.0,-31.56,,
159.5,-31.84,,
160.0,-32.16,,
160.5,-32.38,,
161.0,-32.72,,
161.5,-33.27,,
162.0,-33.90,,
162.5,-34.44,,
163.0,-34.61,,
163.5,-34.68,,
164.0,-34.94,,
164.5,-35.21,,
165.0,-35.10,,
165.5,-34.44,,
166.0,-33.80,,
166.5,-33.48,,
167.0,-33.45,,
167.5,-33.40,,
168.0,-33.33,,
168.5,-33.72,,
169.0,-34.58,,
169.5,-35.55,,
170.0,-36.50,,
170.5,-37.65,,
171.0,-38.82,,
171.5,-39.82,,
172.0,-40.40,,
172.5,-40.71,,
173.0,-40.95,,
173.5,-41.12,,
174.0,-41.16,,
174.5,-40.86,,
175.0,-40.31,,
175.5,-39.84,,
176.0,-39.45,,
176.5,-39.04,,
177.0,-38.83,,
177.5,-38.65,,
178.0,-38.50,,
178.5,-38.64,,
179.0,-39.02,,
179.5,-39.41,,
180.0,-39.52,,
180.5,-39.54,,
181.0,-39.89,,
181.5,-40.20,,
182.0,-40.11,,
182.5,-39.72,,
183.0,-39.12,,
183.5,-38.89,,
184.0,-38.78,,
184.5,-38.75,,
185.0,-38.85,,
185.5,-39.37,,
186.0,-40.08,,
186.5,-40.93,,
187.0,-41.79,,
187.5,-42.51,,
188.0,-43.36,,
188.5,-44.32,,
189.0,-45.09,,
189.5,-45.61,,
190.0,-45.87,,
190.5,-46.06,,
191.0,-46.29,,
191.5,-46.17,,
192.0,-45.87,,
192.5,-45.41,,
193.0,-44.97,,
193.5,-44.68,,
194.0,-44.40,,
194.5,-44.04,,
195.0,-43.95,,
195.5,-43.91,,
196.0,-43.73,,
196.5,-43.57,,
197.0,-43.43,,
197.5,-43.23,,
198.0,-43.19,,
198.5,-43.05,,
199.0,-42.88,,
199.5,-42.78,,
200.0,-42.56,,
200.5,-42.29,,
201.0,-42.09,,
201.5,-41.95,,
202.0,-42.04,,
202.5,-41.96,,
203.0,-41.72,,
203.5,-41.50,,
204.0,-41.56,,
204.5,-41.69,,
205.0,-41.76,,
205.5,-41.69,,
206.0,-41.75,,
206.5,-41.94,,
207.0,-42.12,,
207.5,-41.91,,
208.0,-41.68,,
208.5,-41.74,,
209.0,-42.03,,
209.5,-42.25,,
210.0,-42.23,,
210.5,-42.00,,
211.0,-41.76,,
211.5,-41.44,,
212.0,-40.84,,
212.5,-40.31,,
213.0,-39.85,,
213.5,-39.47,,
214.0,-39.06,,
214.5,-38.31,,
215.0,-37.61,,
215.5,-37.08,,
216.0,-36.50,,
216.5,-35.75,,
217.0,-34.97,,
217.5,-34.14,,
218.0,-33.43,,
218.5,-32.83,,
219.0,-32.25,,
219.5,-31.90,,
220.0,-31.79,,
220.5,-31.63,,
221.0,-31.46,,
221.5,-31.30,,
222.0,-31.15,,
222.5,-31.28,,
223.0,-31.39,,
223.5,-31.11,,
224.0,-30.91,,
224.5,-30.86,,
225.0,-30.89,,
225.5,-31.32,,
226.0,-31.94,,
226.5,-32.87,,
227.0,-34.18,,
227.5,-35.32,,
228.0,-36.48,,
228.5,-37.74,,
229.0,-38.78,,
229.5,-39.81,,
230.0,-40.76,,
230.5,-41.42,,
231.0,-42.06,,
231.5,-42.90,,
232.0,-43.80,,
232.5,-44.57,,
233.0,-45.13,,
233.5,-45.62,,
234.0,-46.41,,
234.5,-47.20,,
235.0,-47.93,,
235.5,-48.59,,
236.0,-49.07,,
236.5,-49.68,,
237.0,-50.23,,
237.5,-50.36,,
238.0,-50.34,,
238.5,-50.23,,
239.0,-49.92,,
239.5,-49.60,,
240.0,-49.40,,
240.5,-49.26,,
241.0,-49.45,,
241.5,-49.70,,
242.0,-49.61,,
242.5,-49.79,,
243.0,-50.20,,
243.5,-50.42,,
244.0,-50.09,,
244.5,-49.67,,
245.0,-49.40,,
245.5,-48.78,,
246.0,-47.59,,
246.5,-46.16,,
247.0,-44.36,,
247.5,-42.93,,
248.0,-42.16,,
248.5,-41.98,,
249.0,-42.21,,
249.5,-42.74,,
250.0,-43.74,,
250.5,-44.67,,
251.0,-45.48,,
251.5,-46.26,,
252.0,-47.42,,
252.5,-46.82,,
253.0,-44.44,,
253.5,-38.68,,
254.0,-28.77,,
254.5,-18.14,,
255.0,-10.29,,
255.5,-3.87,,
256.0,2.03,,
256.5,7.50,,
257.0,11.19,,
257.5,12.94,,
258.0,14.61,,
258.5,15.66,,
259.0,17.10,,
259.5,16.78,,
260.0,14.48,,
260.5,11.00,,
261.0,6.97,,
261.5,2.57,,
262.0,-1.80,,
262.5,-5.57,,
263.0,-9.11,,
263.5,-11.91,,
264.0,-14.03,,
264.5,-15.63,,
265.0,-17.28,,
265.5,-18.76,,
266.0,-20.03,,
266.5,-20.74,,
267.0,-21.11,,
267.5,-20.99,,
268.0,-21.16,,
268.5,-21.65,,
269.0,-22.28,,
269.5,-22.75,,
270.0,-23.38,,
270.5,-24.22,,
271.0,-25.03,,
271.5,-25.94,,
272.0,-26.67,,
272.5,-26.79,,
273.0,-27.03,,
273.5,-27.31,,
274.0,-27.60,,
274.5,-27.96,,
275.0,-28.06,,
275.5,-27.84,,
276.0,-27.55,,
276.5,-26.89,,
277.0,-26.35,,
277.5,-25.90,,
278.0,-25.01,,
278.5,-23.23,,
279.0,-21.99,,
279.5,-22.11,,
280.0,-23.57,,
280.5,-25.47,,
281.0,-27.38,,
281.5,-29.52,,
282.0,-31.62,,
282.5,-33.64,,
283.0,-35.66,,
283.5,-37.52,,
284.0,-39.08,,
284.5,-40.28,,
285.0,-41.11,,
285.5,-41.68,,
286.0,-42.25,,
286.5,-42.69,,
287.0,-43.03,,
287.5,-43.38,,
288.0,-43.62,,
288.5,-44.05,,
289.0,-44.28,,
289.5,-44.49,,
290.0,-44.93,,
290.5,-45.19,,
291.0,-45.44,,
291.5,-45.65,,
292.0,-45.57,,
292.5,-45.69,,
293.0,-45.73,,
293.5,-45.72,,
294.0,-45.52,,
294.5,-44.95,,
295.0,-44.32,,
295.5,-43.79,,
296.0,-42.90,,
296.5,-42.25,,
297.0,-42.21,,
297.5,-42.41,,
298.0,-43.09,,
298.5,-43.97,,
299.0,-44.46,,
299.5,-44.87,,
300.0,-45.04,,
300.5,-44.62,,
301.0,-44.27,,
301.5,-43.80,,
302.0,-43.22,,
302.5,-42.70,,
303.0,-41.81,,
303.5,-41.06,,
304.0,-40.60,,
304.5,-40.43,,
305.0,-40.43,,
305.5,-40.33,,
306.0,-40.73,,
306.5,-41.37,,
307.0,-42.53,,
307.5,-43.98,,
308.0,-45.30,,
308.5,-46.81,,
309.0,-48.06,,
309.5,-49.07,,
310.0,-49.61,,
310.5,-49.24,,
311.0,-46.98,,
311.5,-44.94,,
312.0,-43.79,,
312.5,-44.17,,
313.0,-45.62,,
313.5,-47.54,,
314.0,-49.66,,
314.5,-51.91,,
315.0,-53.99,,
315.5,-55.82,,
316.0,-57.74,,
316.5,-59.14,,
317.0,-60.41,,
317.5,-61.53,,
318.0,-62.22,,
318.5,-62.89,,
319.0,-63.60,,
319.5,-64.10,,
320.0,-64.81,,
320.5,-65.22,,
321.0,-65.35,,
321.5,-65.59,,
322.0,-65.70,,
322.5,-65.63,,
323.0,-65.66,,
323.5,-65.56,,
324.0,-65.30,,
324.5,-65.16,,
325.0,-64.82,,
325.5,-64.49,,
326.0,-64.28,,
326.5,-63.88,,
327.0,-63.41,,
327.5,-63.02,,
328.0,-62.88,,
328.5,-62.89,,
329.0,-63.06,,
329.5,-63.22,,
330.0,-63.36,,
330.5,-63.31,,
331.0,-63.06,,
331.5,-62.73,,
332.0,-62.55,,
332.5,-62.56,,
333.0,-62.49,,
333.5,-62.30,,
334.0,-62.14,,
334.5,-61.83,,
335.0,-61.55,,
335.5,-61.31,,
336.0,-61.11,,
336.5,-61.12,,
337.0,-60.98,,
337.5,-60.76,,
338.0,-60.52,,
338.5,-60.11,,
339.0,-59.81,,
339.5,-59.59,,
340.0,-59.35,,
340.5,-59.10,,
341.0,-58.70,,
341.5,-58.24,,
342.0,-57.96,,
342.5,-57.71,,
343.0,-57.50,,
343.5,-57.13,,
344.0,-56.90,,
344.5,-56.83,,
345.0,-56.69,,
345.5,-56.34,,
346.0,-55.54,,
346.5,-54.56,,
347.0,-53.73,,
347.5,-53.04,,
348.0,-52.57,,
348.5,-52.33,,
349.0,-51.88,,
349.5,-51.44,,
350.0,-51.04,,
350.5,-50.77,,
351.0,-50.51,,
351.5,-50.17,,
352.0,-49.92,,
352.5,-49.99,,
353.0,-50.32,,
353.5,-50.85,,
354.0,-51.73,,
354.5,-52.72,,
355.0,-53.70,,
355.5,-54.79,,
356.0,-55.59,,
356.5,-56.26,,
357.0,-57.27,,
357.5,-58.38,,
358.0,-59.56,,
358.5,-60.60,,
359.0,-61.31,,
359.5,-61.98,,
360.0,-62.57,,
360.5,-63.25,,
361.0,-63.85,,
361.5,-64.28,,
362.0,-64.48,,
362.5,-64.65,,
363.0,-64.87,,
363.5,-65.28,,
364.0,-65.68,,
364.5,-65.77,,
365.0,-65.88,,
365.5,-65.88,,
366.0,-65.67,,
366.5,-64.98,,
367.0,-63.84,,
367.5,-62.70,,
368.0,-61.65,,
368.5,-60.45,,
369.0,-59.35,,
369.5,-58.65,,
370.0,-58.30,,
370.5,-58.17,,
371.0,-57.62,,
371.5,-56.99,,
372.0,-56.61,,
372.5,-56.68,,
373.0,-57.06,,
373.5,-57.23,,
374.0,-57.27,,
374.5,-57.50,,
375.0,-57.74,,
375.5,-58.23,,
376.0,-58.55,,
376.5,-58.75,,
377.0,-58.97,,
377.5,-59.10,,
378.0,-59.25,,
378.5,-59.31,,
379.0,-59.50,,
379.5,-59.84,,
380.0,-60.14,,
380.5,-60.40,,
381.0,-60.80,,
381.5,-61.51,,
382.0,-62.34,,
382.5,-62.99,,
383.0,-63.50,,
383.5,-63.81,,
384.0,-64.08,,
384.5,-64.49,,
385.0,-64.76,,
385.5,-64.94,,
386.0,-64.88,,
386.5,-64.79,,
387.0,-64.77,,
387.5,-64.53,,
388.0,-64.27,,
388.5,-64.29,,
389.0,-64.46,,
389.5,-64.43,,
390.0,-64.21,,
390.5,-63.98,,
391.0,-64.13,,
391.5,-64.65,,
392.0,-64.97,,
392.5,-65.07,,
393.0,-65.14,,
393.5,-65.36,,
394.0,-65.74,,
394.5,-66.00,,
395.0,-65.99,,
395.5,-65.76,,
396.0,-65.60,,
396.5,-65.57,,
397.0,-65.54,,
397.5,-65.50,,
398.0,-65.55,,
398.5,-65.55,,
399.0,-65.36,,
399.5,-64.98,,
400.0,-64.70,,
400.5,-64.68,,
401.0,-64.80,,
401.5,-64.72,,
402.0,-64.27,,
402.5,-63.83,,
403.0,-63.61,,
403.5,-63.70,,
404.0,-63.76,,
404.5,-63.55,,
405.0,-63.38,,
405.5,-63.42,,
406.0,-63.58,,
406.5,-64.05,,
407.0,-64.38,,
407.5,-64.63,,
408.0,-64.89,,
408.5,-65.15,,
409.0,-65.56,,
409.5,-65.85,,
410.0,-66.14,,
410.5,-66.23,,
411.0,-66.12,,
411.5,-66.09,,
412.0,-66.10,,
412.5,-66.04,,
413.0,-65.96,,
413.5,-65.77,,
414.0,-65.55,,
414.5,-65.40,,
415.0,-65.23,,
415.5,-65.31,,
416.0,-65.35,,
416.5,-65.37,,
417.0,-65.46,,
417.5,-65.58,,
418.0,-65.71,,
418.5,-65.84,,
419.0,-65.95,,
419.5,-66.14,,
420.0,-66.09,,
420.5,-65.91,,
421.0,-65.86,,
421.5,-65.70,,
422.0,-65.76,,
422.5,-65.66,,
423.0,-65.32,,
423.5,-65.13,,
424.0,-65.03,,
424.5,-65.00,,
425.0,-65.00,,
425.5,-65.01,,
426.0,-65.04,,
426.5,-65.16,,
427.0,-65.23,,
427.5,-65.18,,
428.0,-65.25,,
428.5,-65.37,,
429.0,-65.43,,
429.5,-65.45,,
430.0,-65.36,,
430.5,-65.30,,
431.0,-65.35,,
431.5,-65.37,,
432.0,-65.29,,
432.5,-65.06,,
433.0,-64.95,,
433.5,-65.00,,
434.0,-65.32,,
434.5,-65.84,,
435.0,-66.43,,
435.5,-67.11,,
436.0,-67.70,,
436.5,-68.37,,
437.0,-69.04,,
437.5,-69.58,,
438.0,-70.09,,
438.5,-70.64,,
439.0,-70.81,,
439.5,-70.78,,
440.0,-70.99,,
440.5,-71.31,,
441.0,-71.67,,
441.5,-71.67,,
442.0,-71.48,,
442.5,-71.56,,
443.0,-71.77,,
443.5,-72.21,,
444.0,-72.67,,
444.5,-72.91,,
445.0,-73.21,,
445.5,-73.42,,
446.0,-73.75,,
446.5,-74.12,,
447.0,-74.40,,
447.5,-74.60,,
448.0,-74.84,,
448.5,-74.73,,
449.0,-74.43,,
449.5,-74.33,,
450.0,-74.25,,
450.5,-74.18,,
451.0,-74.22,,
451.5,-74.22,,
452.0,-74.56,,
452.5,-74.78,,
453.0,-74.58,,
453.5,-74.60,,
454.0,-74.66,,
454.5,-74.64,,
455.0,-74.40,,
455.5,-73.79,,
456.0,-73.30,,
456.5,-73.35,,
457.0,-73.51,,
457.5,-73.63,,
458.0,-73.62,,
458.5,-73.29,,
459.0,-73.07,,
459.5,-73.10,,
460.0,-73.18,,
460.5,-73.46,,
461.0,-74.00,,
461.5,-74.55,,
462.0,-75.07,,
462.5,-75.54,,
463.0,-75.94,,
463.5,-76.28,,
464.0,-76.48,,
464.5,-76.49,,
465.0,-76.13,,
465.5,-75.34,,
466.0,-74.64,,
466.5,-74.04,,
467.0,-73.62,,
467.5,-73.33,,
468.0,-73.22,,
468.5,-73.30,,
469.0,-73.30,,
469.5,-73.26,,
470.0,-73.55,,
470.5,-73.65,,
471.0,-73.46,,
471.5,-73.30,,
472.0,-73.17,,
472.5,-63.18,,
473.0,-8.34,,
473.5,110.81,,
473.9,297.60,,
474.4,540.52,,
474.8,835.94,,
475.2,1180.22,,
475.7,1568.70,,
476.1,1990.45,,
476.5,2432.79,,
476.9,2886.35,,
477.3,3345.15,,
477.7,3807.81,,
478.1,4273.68,,
478.5,4743.44,,
478.9,5217.42,,
479.3,5695.34,,
479.7,6177.01,,
480.0,6661.55,,
480.4,7147.20,,
480.8,7633.83,,
481.2,8120.67,,
481.6,8609.08,,
482.0,9101.02,,
482.4,9596.03,,
482.8,10094.18,,
483.2,10596.62,,
483.6,11102.32,,
484.0,11611.04,,
484.4,12122.33,,
484.7,12635.42,,
485.1,13148.24,,
485.5,13658.47,,
485.9,14162.55,,
486.3,14660.69,,
486.7,15154.88,,
487.1,15646.09,,
487.5,16134.89,,
487.9,16619.34,,
488.3,17099.36,,
488.7,17577.60,,
489.1,18055.27,,
489.5,18533.42,,
489.9,19012.73,,
490.2,19493.25,,
490.6,19974.28,,
491.0,20455.93,,
491.4,20938.77,,
491.8,21420.61,,
492.2,21886.07,,
492.6,22317.60,,
493.0,22712.11,,
493.5,23082.64,,
493.9,23437.64,,
494.3,23782.37,,
494.7,24120.42,,
495.2,24453.83,,
495.6,24784.36,,
496.0,25112.20,,
496.5,25437.56,,
496.9,25760.27,,
497.3,26076.60,,
497.7,26383.69,,
498.2,26682.86,,
498.6,26978.72,,
499.1,27268.79,,
499.5,27552.34,,
499.9,27822.75,,
500.4,28074.94,,
500.8,28304.09,,
501.3,28507.41,,
501.7,28683.27,,
502.2,28831.72,,
502.7,28954.30,,
503.2,29052.96,,
503.6,29130.22,,
504.1,29189.40,,
504.6,29233.39,,
505.1,29264.92,,
505.6,29286.53,,
506.1,29300.21,,
506.6,29307.49,,
507.1,29310.19,,
507.6,29309.19,,
508.1,29305.36,,
508.6,29299.86,,
509.1,29293.15,,
509.6,29285.19,,
510.1,29276.51,,
510.6,29267.17,,
511.1,29257.62,,
511.6,29247.93,,
512.1,29237.96,,
512.6,29227.85,,
513.1,29217.76,,
513.6,29207.52,,
514.1,29197.57,,
514.6,29187.77,,
515.1,29178.15,,
515.6,29168.85,,
516.1,29159.86,,
516.6,29150.97,,
517.1,29142.33,,
517.6,29133.99,,
518.2,29125.96,,
518.7,29118.24,,
519.2,29110.69,,
519.7,29103.25,,
520.2,29096.22,,
520.7,29089.46,,
521.2,29083.16,,
521.7,29077.03,,
522.2,29070.88,,
522.7,29064.99,,
523.2,29059.31,,
523.7,29053.60,,
524.2,29048.12,,
524.7,29042.89,,
525.2,29037.62,,
525.7,29032.45,,
526.2,29027.52,,
526.7,29022.81,,
527.2,29018.29,,
527.7,29013.83,,
528.2,29009.46,,
528.7,29005.46,,
529.2,29001.57,,
529.7,28997.94,,
530.2,28994.63,,
530.7,28991.26,,
531.2,28987.94,,
531.7,28984.79,,
532.2,28981.69,,
532.7,28978.66,,
533.2,28975.62,,
533.7,28972.52,,
534.2,28969.43,,
534.7,28966.49,,
535.2,28963.39,,
535.7,28960.42,,
536.2,28957.56,,
536.7,28954.61,,
537.2,28951.99,,
537.7,28949.48,,
538.2,28947.03,,
538.7,28944.96,,
539.2,28942.80,,
539.7,28940.56,,
540.2,28938.36,,
540.7,28936.07,,
541.2,28933.80,,
541.7,28931.98,,
542.2,28929.99,,
542.7,28928.05,,
543.2,28926.19,,
543.7,28924.24,,
544.2,28922.47,,
544.7,28921.02,,
545.2,28919.30,,
545.7,28917.74,,
546.2,28916.02,,
546.7,28914.07,,
547.2,28912.14,,
547.7,28910.09,,
548.2,28907.94,,
548.7,28905.81,,
549.2,28903.93,,
549.7,28902.31,,
550.2,28900.69,,
550.7,28899.00,,
551.2,28897.40,,
551.7,28896.13,,
552.2,28894.88,,
552.7,28893.71,,
553.2,28892.68,,
553.7,28891.35,,
554.2,28889.95,,
554.7,28889.06,,
555.2,28888.07,,
555.7,28886.73,,
556.2,28885.39,,
556.7,28884.06,,
557.2,28882.83,,
557.7,28881.74,,
558.2,28880.45,,
558.7,28878.96,,
559.2,28877.39,,
559.7,28875.80,,
560.2,28874.30,,
560.7,28872.97,,
561.2,28871.64,,
561.7,28870.41,,
562.2,28869.50,,
562.7,28868.47,,
563.2,28867.71,,
563.7,28867.25,,
564.2,28866.71,,
564.7,28866.08,,
565.2,28865.35,,
565.7,28864.45,,
566.2,28863.34,,
566.7,28862.29,,
567.2,28861.16,,
567.7,28859.72,,
568.2,28858.22,,
568.7,28856.78,,
569.2,28855.76,,
569.7,28854.85,,
570.2,28853.80,,
570.7,28852.84,,
571.2,28852.09,,
571.7,28851.67,,
572.2,28851.48,,
572.7,28851.23,,
573.2,28850.97,,
573.7,28850.73,,
574.2,28850.42,,
574.7,28850.28,,
575.2,28849.88,,
575.7,28849.37,,
576.2,28848.84,,
576.7,28848.06,,
577.2,28847.04,,
577.7,28845.95,,
578.2,28844.82,,
578.7,28843.75,,
579.2,28842.70,,
579.7,28841.55,,
580.2,28840.25,,
580.7,28839.24,,
581.2,28838.72,,
581.7,28838.33,,
582.2,28837.84,,
582.7,28837.71,,
583.2,28837.68,,
583.7,28837.53,,
584.2,28837.33,,
584.7,28837.11,,
585.2,28836.63,,
585.7,28835.96,,
586.2,28835.15,,
586.7,28834.14,,
587.2,28833.09,,
587.7,28832.01,,
588.2,28830.91,,
588.7,28830.04,,
589.2,28829.01,,
589.7,28828.15,,
590.2,28827.70,,
590.7,28827.06,,
591.2,28826.36,,
591.7,28825.87,,
592.2,28825.25,,
592.7,28824.33,,
593.2,28823.60,,
593.7,28823.01,,
594.2,28822.10,,
594.7,28821.17,,
595.2,28820.21,,
595.7,28819.20,,
596.2,28818.34,,
596.7,28817.53,,
597.2,28816.80,,
597.7,28816.17,,
598.2,28815.46,,
598.7,28815.02,,
599.2,28814.85,,
599.7,28814.66,,
600.2,28814.47,,
600.7,28814.30,,
601.2,28813.70,,
601.7,28813.09,,
602.2,28812.43,,
602.7,28811.62,,
603.2,28810.78,,
603.7,28809.81,,
604.2,28808.92,,
604.7,28808.42,,
605.2,28807.88,,
605.7,28807.55,,
606.2,28807.35,,
606.7,28807.14,,
607.2,28807.13,,
607.7,28807.30,,
608.2,28807.31,,
608.7,28807.48,,
609.2,28807.73,,
609.7,28807.74,,
610.2,28807.44,,
610.7,28806.91,,
611.2,28806.12,,
611.7,28805.23,,
612.2,28804.19,,
612.7,28803.23,,
