t_start	t_max	t_end	voltage	width	spacing	area	barcode	is_false_drop	id
0.002015	0.003255	0.00361	0.0127577537621811	0.001595	0.00249	1.57059851210523e-05	1	0	1
0.010665	0.011685	0.01218	0.0125441307153061	0.001515	0.00227	1.48110972419528e-05	3	0	2
0.01445	0.015545	0.015925	0.0125136131371811	0.001475	0.002875	1.42783566715437e-05	4	0	3
0.0188	0.01993	0.020305	0.0123305076684311	0.001505	0.0022	1.46877921652685e-05	5	0	4
0.022505	0.023595	0.023935	0.0125441307153061	0.00143	0.00354	1.38444860237299e-05	6	0	5
0.027475	0.02865	0.02901	0.0128493064965561	0.001535	0.001335	1.50598436257902e-05	7	0	6
0.030345	0.03134	0.031695	0.0123610252465561	0.00135	0.00327	1.29355600586929e-05	8	0	7
0.034965	0.03597	0.03645	0.0124220604028061	0.001485	0.00402	1.4483448857603e-05	9	0	8
0.04047	0.041105	0.041495	0.0126967186059311	0.00102500000000001	0.00043	9.6834551250465e-06	0	1	9
0.047345	0.048515	0.048955	0.0125441307153061	0.00161	0.00223	1.59092532829538e-05	10	0	10
0.051185	0.0523	0.052645	0.0127577537621811	0.00146	0.00307	1.42423248377672e-05	11	0	11
0.055715	0.056815	0.05724	0.0125441307153061	0.00152500000000001	0.002515	1.49670561272309e-05	12	0	12
0.064385	0.06559	0.065915	0.0126051658715561	0.00153	0.002495	1.49949867417449e-05	14	0	13
0.072765	0.0738	0.07426	0.0126662010278061	0.001495	0.00191000000000001	1.46749607213967e-05	16	0	14
0.07617	0.077275	0.07756	0.0122084373559311	0.00139	0.00361499999999999	1.3299843597852e-05	17	0	15
0.081175	0.08232	0.082705	0.0127272361840561	0.00153	0.00465	1.50767738511199e-05	18	0	16
0.087355	0.0882	0.08866	0.0129103416528061	0.001305	0.00236	1.30044665104885e-05	0	1	17
0.09652	0.096925	0.09821	0.0113539451684311	0.00169000000000001	-0.00169000000000001	1.56359282714283e-05	19	0	18
0.09652	0.097955	0.09821	0.0112013572778061	0.00169000000000001	0.00337999999999999	1.56359282714283e-05	19	0	19
0.10159	0.102745	0.103095	0.0125136131371811	0.00150500000000001	0.00276499999999999	1.46815360617529e-05	20	0	20
0.10586	0.106965	0.107325	0.0125441307153061	0.00146500000000001	0.00308499999999999	1.43756936847031e-05	21	0	21
0.11041	0.111485	0.111915	0.0125441307153061	0.00150500000000001	0.00239499999999999	1.49238456320654e-05	22	0	22
0.11431	0.11548	0.11578	0.0125136131371811	0.00147	0.00278	1.43964526683578e-05	23	0	23
0.11856	0.11974	0.12007	0.0124220604028061	0.00151	0.002405	1.49098145766575e-05	24	0	24
0.122475	0.12364	0.123955	0.0125746482934311	0.00148	0.002855	1.45394415829327e-05	25	0	25
0.12681	0.128035	0.12833	0.0123610252465561	0.00152000000000002	0.00238999999999998	1.49974140869356e-05	26	0	26
0.13072	0.13182	0.132185	0.0125441307153061	0.00146500000000002	0.00291	1.43633340655625e-05	27	0	27
0.135095	0.136295	0.136615	0.0124220604028061	0.00151999999999999	0.00245999999999999	1.48378071533418e-05	28	0	28
0.139075	0.140185	0.14052	0.0129408592309311	0.001445	0.00276500000000002	1.4218805211022e-05	29	0	29
0.143285	0.144425	0.14476	0.0125441307153061	0.001475	0.002305	1.44457455875593e-05	30	0	30
0.147065	0.148195	0.14855	0.0125441307153061	0.00148499999999999	0.00289	1.4473683232603e-05	31	0	31
0.15541	0.15658	0.156895	0.0125441307153061	0.00148499999999999	0.00280000000000002	1.46432083790874e-05	33	0	32
0.159695	0.160875	0.161195	0.0123915428246811	0.00149999999999997	0.00199000000000002	1.46777143339576e-05	34	0	33
0.16711	0.16822	0.16856	0.0123610252465561	0.00145000000000001	0.002055	1.41353466653798e-05	36	0	34
0.170615	0.171685	0.17203	0.0125746482934311	0.001415	0.00234000000000001	1.36296211821409e-05	37	0	35
0.17437	0.17521	0.175515	0.0122389549340561	0.00114500000000001	0.00178499999999998	1.06627803518989e-05	0	1	36
0.1773	0.178275	0.178705	0.0122694725121811	0.00140500000000002	0.00395499999999999	1.34562672773316e-05	38	0	37
0.18737	0.188465	0.188785	0.0125136131371811	0.001415	0.00196000000000002	1.39146553618284e-05	0	1	38
0.194985	0.196025	0.196445	0.0126967186059311	0.00145999999999999	0.00422	1.43383026209703e-05	40	0	39
0.200665	0.201425	0.20179	0.0133070701684311	0.00112500000000001	0.000730000000000008	1.12743244954053e-05	0	1	40
0.20798	0.209145	0.20958	0.0127272361840561	0.00159999999999999	0.002415	1.59194626105663e-05	41	0	41
0.211995	0.213125	0.213495	0.0124830955590561	0.0015	0.00320500000000001	1.46514692167701e-05	42	0	42
0.2167	0.21779	0.218215	0.0127272361840561	0.00151499999999999	0.00234500000000001	1.49395762458591e-05	43	0	43
0.22534	0.226505	0.226855	0.0124525779809311	0.00151500000000002	0.00218499999999999	1.49406443610934e-05	45	0	44
0.22904	0.22977	0.2302	0.0117811912621811	0.00115999999999999	0.00217500000000001	1.0735585867316e-05	46	0	45
