t_start	t_max	t_end	voltage	width	spacing	area	barcode	is_false_drop	id
0.002645	0.003105	0.00325	0.0300231880696908	0.000605	0.003545	1.0291836372902e-05	1	0	1
0.006795	0.007065	0.007275	0.0300842232259408	0.00048	0.00305	8.90450793255006e-06	2	0	2
0.010325	0.010455	0.01102	0.0246520943196908	0.000694999999999999	-0.000694999999999999	1.48541222737836e-05	3	0	3
0.010325	0.010865	0.01102	0.0326171822103158	0.000694999999999999	0.00359	1.48541222737836e-05	3	0	4
0.01461	0.015085	0.01525	0.0321594185384408	0.00064	0.0037	1.21234401916693e-05	4	0	5
0.01895	0.01938	0.019555	0.0294738716634408	0.000605000000000001	0.00398	1.12241483846208e-05	5	0	6
0.023535	0.02403	0.024175	0.0300231880696908	0.000639999999999998	0.00339	1.15930446838568e-05	6	0	7
0.027565	0.02797	0.02815	0.0300231880696908	0.000585000000000002	0.00402	1.03214080118988e-05	7	0	8
0.03217	0.032615	0.03274	0.0299011177571908	0.000569999999999994	0.00368	1.00553863627285e-05	8	0	9
0.03642	0.036885	0.037025	0.0323120064290658	0.000605000000000001	0.00331	1.10009123006364e-05	9	0	10
0.040335	0.040745	0.04086	0.0295349068196908	0.000524999999999998	0.00283	9.11434656170177e-06	10	0	11
0.04369	0.043955	0.044085	0.0288635201009408	0.000395	0.00387000000000001	7.56561067709509e-06	11	0	12
0.047955	0.048375	0.0485	0.0291076607259408	0.000544999999999997	0.003795	9.59518141684559e-06	12	0	13
0.052295	0.052715	0.052875	0.0294433540853158	0.000580000000000004	0.00377	1.02106597473316e-05	13	0	14
0.056645	0.057105	0.05728	0.0310913033040658	0.000635000000000004	0.002485	1.06952480794459e-05	14	0	15
0.059765	0.06	0.06012	0.0277648872884408	0.000354999999999994	0.00433500000000001	6.4608135254012e-06	15	0	16
0.064455	0.06493	0.065055	0.0286804146321908	0.000600000000000003	0.00311499999999999	1.07243009989598e-05	16	0	17
0.06817	0.06848	0.06863	0.0300537056478158	0.000460000000000002	0.00355999999999999	8.42367307740624e-06	17	0	18
0.07219	0.07262	0.07279	0.0276428169759408	0.000600000000000003	0.00307500000000001	9.72195114544421e-06	18	0	19
0.075865	0.07617	0.076275	0.0297790474446908	0.000409999999999994	0.004345	7.43063134970295e-06	19	0	20
0.08062	0.081075	0.08123	0.0306030220540658	0.000609999999999999	0.00351	1.07571988952817e-05	20	0	21
0.08474	0.084915	0.085455	0.0219055122884408	0.000715000000000007	-0.000715000000000007	1.46176414550993e-05	21	0	22
0.08474	0.08533	0.085455	0.0320373482259408	0.000715000000000007	0.00329	1.46176414550993e-05	21	0	23
0.088745	0.089185	0.089405	0.0320373482259408	0.000659999999999994	0.00364	1.26650050272819e-05	22	0	24
0.093045	0.09355	0.09373	0.0308776802571908	0.000684999999999991	0.00406000000000001	1.41695214966023e-05	23	0	25
0.09779	0.098265	0.0984	0.0293518013509408	0.000609999999999999	0.0033	1.16701322448911e-05	24	0	26
0.1017	0.1021	0.10224	0.0300842232259408	0.000539999999999999	0.00405	1.0018033005794e-05	25	0	27
0.10629	0.106675	0.10684	0.0305114693196908	0.000550000000000009	0.00390499999999999	1.0041928216569e-05	26	0	28
0.110745	0.111205	0.111355	0.0307861275228158	0.000609999999999999	0.003195	1.09673124206724e-05	27	0	29
0.11455	0.114905	0.11504	0.0307250923665658	0.000490000000000004	0.002745	8.80572247926259e-06	28	0	30
0.117785	0.11802	0.11817	0.0305725044759408	0.000384999999999996	0.00379500000000001	7.35296424561693e-06	29	0	31
0.121965	0.122425	0.122565	0.0298400826009408	0.000600000000000003	0.00380999999999999	1.04972502177098e-05	30	0	32
0.126375	0.12673	0.126915	0.0308166451009408	0.000540000000000013	0.00197499999999998	9.93822953899713e-06	31	0	33
0.12889	0.129025	0.129145	0.0247436470540658	0.000255000000000005	0.00451500000000002	4.55758529460399e-06	32	0	34
0.13366	0.134075	0.134225	0.0317321724446908	0.000564999999999982	0.00404000000000002	1.06379974731613e-05	33	0	35
0.138265	0.138675	0.138835	0.0297485298665658	0.000569999999999987	0.00347	1.00704925639004e-05	34	0	36
0.142305	0.14271	0.14287	0.0301452583821908	0.00056500000000001	0.00242999999999999	9.73406680909878e-06	35	0	37
0.1453	0.14549	0.14562	0.0266662544759408	0.000320000000000015	0.00464999999999999	5.6918317769464e-06	36	0	38
0.15027	0.15039	0.150875	0.0171752876790658	0.000604999999999994	-0.000604999999999994	1.07961393514177e-05	37	0	39
0.15027	0.15076	0.150875	0.0294433540853158	0.000604999999999994	0.00386	1.07961393514177e-05	37	0	40
0.154735	0.155175	0.155285	0.0281005806478158	0.000549999999999995	0.003305	9.64352123414717e-06	38	0	41
0.15859	0.15899	0.159105	0.0292907661946908	0.000515000000000015	0.00328499999999998	9.02987395834861e-06	39	0	42
0.16239	0.162725	0.16285	0.0281616158040658	0.000460000000000016	0.003915	7.61633054810937e-06	40	0	43
0.166765	0.167185	0.16733	0.0304199165853158	0.000564999999999982	0.00388000000000002	1.01568878540207e-05	41	0	44
0.17121	0.171645	0.17178	0.0291686958821908	0.000569999999999987	0.003695	9.79095154827536e-06	42	0	45
0.175475	0.175625	0.17618	0.0244689888509408	0.000705000000000011	-0.000705000000000011	1.4974300443543e-05	43	0	46
0.175475	0.176025	0.17618	0.0325561470540658	0.000705000000000011	0.00344999999999998	1.4974300443543e-05	43	0	47
0.17963	0.180095	0.180275	0.0292602486165658	0.000645000000000007	0.003635	1.12188686320178e-05	44	0	48
0.18391	0.184295	0.184455	0.0304504341634408	0.00054499999999999	0.00390000000000001	1.00263947957518e-05	45	0	49
0.188355	0.188765	0.1889	0.0301452583821908	0.00054499999999999	0.004075	9.56496901450184e-06	46	0	50
0.192975	0.193075	0.193555	0.0170226997884408	0.000580000000000025	-0.000580000000000025	1.06472137024098e-05	47	0	51
0.192975	0.193435	0.193555	0.0294128365071908	0.000580000000000025	0.00399999999999998	1.06472137024098e-05	47	0	52
0.197555	0.19788	0.198025	0.0293823189290658	0.000470000000000026	0.010965	8.21929680380627e-06	48	0	53
0.20899	0.20926	0.20947	0.0409179634603158	0.000480000000000008	0.057275	1.31762059305969e-05	0	1	54
0.266745	0.26691	0.267525	0.0269714302571908	0.000780000000000003	-0.000780000000000003	1.71392170390042e-05	65	0	55
0.266745	0.267375	0.267525	0.0328918404134408	0.000780000000000003	0.001745	1.71392170390042e-05	65	0	56
0.26927	0.269465	0.2696	0.0285278267415658	0.000329999999999997	0.00367499999999998	6.32119573772143e-06	66	0	57
0.273275	0.27377	0.273915	0.0332580513509408	0.000640000000000029	0.00355	1.34295925354193e-05	67	0	58
0.277465	0.277585	0.278115	0.0182739204915658	0.000649999999999984	-0.000649999999999984	1.24517482442413e-05	68	0	59
0.277465	0.277945	0.278115	0.0303588814290658	0.000649999999999984	0.00294499999999998	1.24517482442413e-05	68	0	60
0.28106	0.281465	0.28162	0.0309692329915658	0.000560000000000005	0.00359000000000004	1.03429230367191e-05	69	0	61
0.28521	0.285645	0.28581	0.0312133736165658	0.000599999999999989	0.00381999999999999	1.1254849094663e-05	70	0	62
0.28963	0.28974	0.29024	0.0163207954915658	0.000609999999999999	-0.000609999999999999	1.15674405945005e-05	71	0	63
0.28963	0.2901	0.29024	0.0313964790853158	0.000609999999999999	0.00370999999999999	1.15674405945005e-05	71	0	64
0.29395	0.294075	0.294585	0.0176025337728158	0.000634999999999997	-0.000634999999999997	1.14188198567896e-05	72	0	65
0.29395	0.294455	0.294585	0.0306640572103158	0.000634999999999997	0.00361500000000003	1.14188198567896e-05	72	0	66
0.2982	0.298635	0.298815	0.0293212837728158	0.000614999999999977	0.00369999999999998	1.12042508707864e-05	73	0	67
0.302515	0.30295	0.30311	0.0280700630696908	0.000595000000000012	0.00375000000000003	1.06126372070489e-05	74	0	68
0.30686	0.30732	0.30748	0.0298095650228158	0.000619999999999954	0.00351000000000001	1.08901944478536e-05	75	0	69
0.31099	0.311455	0.31157	0.0299011177571908	0.000580000000000025	0.003695	1.02584197570973e-05	76	0	70
0.315265	0.31573	0.31587	0.0291686958821908	0.000604999999999967	0.00343500000000002	1.08170438924333e-05	77	0	71
0.319305	0.31974	0.31987	0.0286498970540658	0.000564999999999982	0.00382500000000002	9.68706973878628e-06	78	0	72
0.323695	0.32417	0.324285	0.0300537056478158	0.000589999999999979	0.00351499999999999	1.05409514424817e-05	79	0	73
0.3278	0.328185	0.32839	0.0302062935384408	0.000590000000000035	0.00406499999999999	9.98156423545043e-06	80	0	74
0.332455	0.332885	0.33308	0.0313964790853158	0.000624999999999987	0.00213000000000002	1.11094327026552e-05	81	0	75
0.33521	0.3354	0.33553	0.0273986763509408	0.000319999999999987	0.00378000000000001	5.85311717733702e-06	82	0	76
0.33931	0.33965	0.339795	0.0310302681478158	0.000485000000000013	0.00356000000000001	9.22231796469539e-06	83	0	77
0.343355	0.343755	0.34388	0.0297790474446908	0.000524999999999998	0.00400499999999998	9.5728731730299e-06	84	0	78
0.347885	0.348275	0.34843	0.0323425240071908	0.000545000000000018	0.00270999999999999	9.85870070395496e-06	85	0	79
0.35114	0.35141	0.35159	0.0284667915853158	0.000450000000000006	0.00389	8.05065677288121e-06	86	0	80
0.35548	0.35579	0.35594	0.0291381783040658	0.00045999999999996	0.00382500000000002	8.45571653443749e-06	87	0	81
0.359765	0.36021	0.36033	0.0301757759603158	0.000564999999999982	0.00361	9.95058902589565e-06	88	0	82
0.36394	0.36432	0.36443	0.0292907661946908	0.000490000000000046	0.00251499999999999	8.79992413941884e-06	89	0	83
0.366945	0.36723	0.367385	0.0300842232259408	0.000439999999999996	0.00359500000000001	7.7009864156218e-06	90	0	84
0.37098	0.37114	0.37166	0.0234924263509408	0.000679999999999958	-0.000679999999999958	1.43901941304726e-05	91	0	85
0.37098	0.3715	0.37166	0.0328918404134408	0.000679999999999958	0.00384000000000001	1.43901941304726e-05	91	0	86
0.3755	0.37598	0.376125	0.0306335396321908	0.000624999999999987	0.00398999999999999	1.16337246948427e-05	92	0	87
0.380115	0.380595	0.380735	0.0289245552571908	0.000620000000000009	0.00247000000000003	1.12116971334005e-05	93	0	88
0.383205	0.383535	0.383665	0.0296569771321908	0.000460000000000016	0.00333	8.16381589967187e-06	94	0	89
0.386995	0.38731	0.387485	0.0287414497884408	0.00048999999999999	0.00372499999999998	9.08099103395009e-06	95	0	90
0.39121	0.391625	0.39179	0.0303588814290658	0.000580000000000025	0.00375500000000001	1.03432586242848e-05	96	0	91
0.395545	0.395965	0.39613	0.0292602486165658	0.000584999999999947	0.00376000000000004	1.06767852091645e-05	97	0	92
0.39989	0.399975	0.400475	0.0158019966634408	0.000585000000000002	-0.000585000000000002	1.05019194865082e-05	98	0	93
0.39989	0.400345	0.400475	0.0293212837728158	0.000585000000000002	0.00420499999999996	1.05019194865082e-05	98	0	94
0.40468	0.40516	0.40529	0.0306030220540658	0.000609999999999999	0.00301500000000005	1.10680204284849e-05	99	0	95
0.408305	0.40872	0.40885	0.0298095650228158	0.000544999999999962	0.00343500000000002	9.15282912192371e-06	100	0	96
0.412285	0.41261	0.41275	0.0310607857259408	0.000464999999999993	0.00340000000000001	8.2704442911922e-06	101	0	97
0.41615	0.4164	0.416545	0.0287719673665658	0.000394999999999979	0.006135	7.39074495443884e-06	102	0	98
0.42268	0.42291	0.42309	0.0415588326009408	0.000410000000000021	0.00435999999999998	1.04558388692342e-05	0	1	99
0.42745	0.427585	0.428435	0.0150390572103158	0.000985000000000014	-0.000985000000000014	1.34668526733689e-05	103	0	100
0.42745	0.428275	0.428435	0.0268493599446908	0.000985000000000014	0.00302000000000002	1.34668526733689e-05	103	0	101
0.431455	0.431895	0.432035	0.0315185493978158	0.000579999999999969	0.00318000000000002	1.02228667785816e-05	104	0	102
0.435215	0.43562	0.43574	0.0294738716634408	0.000524999999999998	0.00460499999999997	9.21047693279552e-06	105	0	103
0.440345	0.440785	0.44097	0.0283752388509408	0.000625000000000042	0.00273000000000001	1.11222500854677e-05	106	0	104
0.4437	0.443995	0.444155	0.0298706001790658	0.000454999999999983	0.00372	8.22472901205779e-06	107	0	105
0.447875	0.448275	0.44843	0.0308471626790658	0.000554999999999972	0.00375500000000001	9.79150094402687e-06	108	0	106
0.452185	0.452635	0.45278	0.0302368111165658	0.000595000000000012	0.00363999999999998	1.03639189453301e-05	109	0	107
0.45642	0.456815	0.456985	0.0297790474446908	0.000565000000000038	0.00299499999999997	1.02012909301925e-05	110	0	108
0.45998	0.460295	0.46042	0.0291992134603158	0.000439999999999996	0.00409500000000002	7.74722054648117e-06	111	0	109
0.464515	0.46494	0.46509	0.0294433540853158	0.000574999999999992	0.00291000000000002	1.03017852620613e-05	112	0	110
0.468	0.468275	0.4684	0.0300231880696908	0.000400000000000011	0.00390499999999999	7.54513335572479e-06	113	0	111
0.472305	0.47279	0.473	0.0326171822103158	0.000695000000000001	0.00380999999999998	1.4653774373393e-05	114	0	112
0.47681	0.476915	0.477505	0.0198303169759408	0.000695000000000001	-0.000695000000000001	1.30813561605023e-05	115	0	113
0.47681	0.47734	0.477505	0.0325561470540658	0.000695000000000001	0.00314999999999999	1.30813561605023e-05	115	0	114
0.480655	0.48106	0.4812	0.0311523384603158	0.000545000000000018	0.00391000000000002	1.00483674520018e-05	116	0	115
0.48511	0.485545	0.4857	0.0288024849446908	0.000589999999999979	0.00485000000000002	1.05963408467785e-05	117	0	116
0.49055	0.49103	0.49116	0.0297485298665658	0.000609999999999999	0.00333	1.1018734539813e-05	118	0	117
0.49449	0.4949	0.495015	0.0283142036946908	0.000524999999999998	0.00400999999999996	9.10336023357677e-06	119	0	118
0.499025	0.499225	0.499365	0.0290771431478158	0.000340000000000007	0.00233000000000011	6.43115051880896e-06	0	1	119
0.501695	0.501945	0.502085	0.0291381783040658	0.000390000000000001	0.00400999999999996	7.07781773479351e-06	120	0	120
0.506095	0.506475	0.506615	0.0302673286946908	0.000519999999999965	0.00341500000000006	9.36126431275957e-06	121	0	121
0.51003	0.510375	0.510505	0.0299926704915658	0.000475000000000003	0.00432500000000002	8.36422475587348e-06	122	0	122
0.51483	0.515305	0.515425	0.0293518013509408	0.000594999999999901	0.00342500000000001	1.03894011230645e-05	123	0	123
0.51885	0.51932	0.51943	0.0296874947103158	0.000580000000000025	0.00368999999999997	9.64074397584727e-06	124	0	124
0.52312	0.52345	0.523575	0.0305725044759408	0.000455000000000094	0.00373499999999993	8.58392090658904e-06	125	0	125
